"from","to","weight","type","year"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Haptophytes__Chrysochromulina__ASV_596",0.0343446867273039,"positive","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Unclassified-Ochrophyte__Chrysophyceae_Clade-G_X_sp.__ASV_627",0.043180124266136,"positive","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Diatoms__Cylindrotheca_closterium__ASV_710",-0.0330280893320128,"negative","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Diatoms__Bacillariophyta_X__ASV_842",0.0427693495279067,"positive","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Diatoms__Chaetoceros_decipiens__ASV_948",0.0149178637316582,"positive","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Cercozoa__Cryomonadida__ASV_959",0.049693341678736,"positive","2018"
"Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_173","Cercozoa__Cercozoa_XXXX_sp.__ASV_1084",-0.0263631177169208,"negative","2018"
"Diatoms__Chaetoceros_protuberans__ASV_174","Hacrobia-other__Picozoa_XXXX_sp.__ASV_565",0.0134228718111262,"positive","2018"
"Diatoms__Chaetoceros_protuberans__ASV_174","Diatoms__Proboscia_alata__ASV_898",0.0512368061991684,"positive","2018"
"Diatoms__Chaetoceros_protuberans__ASV_174","Diatoms__Porosira_pseudodelicatula__ASV_905",-0.0323571149473786,"negative","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Detonula_pumila__ASV_243",0.0334809399774387,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Chaetoceros__ASV_245",0.0210279268982396,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Rhizosolenia_delicatula__ASV_293",0.0121234489656622,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Haptophytes__Chrysochromulina_sp.__ASV_413",0.0220269942136418,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Thalassiosira__ASV_492",0.0117983031558138,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Ciliates__NASSO_1_sp.__ASV_551",0.0209177821635825,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Asteromphalus_sp.__ASV_578",0.0243696894136907,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Ciliates__Eutintinnus_apertus__ASV_626",-0.0430850681381106,"negative","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Cercozoa__Protaspa-lineage_X_sp.__ASV_656",0.0244490590536322,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Diatoms__Rhizosolenia_delicatula__ASV_740",0.0333255163657284,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Cercozoa__Novel-clade-2_X_sp.__ASV_753",0.0311519233511484,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","MAST__MAST-12A_XX_sp.__ASV_885",0.0397558767382455,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","Haptophytes__Syracosphaerales__ASV_1027",0.0167579406793874,"positive","2018"
"Diatoms__Chaetoceros_debilis_1__ASV_175","MAST__MAST-3J_XX_sp.__ASV_1081",-0.015622025251545,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","MAST__MAST-1C_XX_sp.__ASV_186",0.0593335760282438,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Chrysophyceae_Clade-C_X_sp.__ASV_270",0.0535020447499059,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_278",0.0401699907543708,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Pseudopedinella_elastica__ASV_282",0.092467431956909,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Dinophyceae__Diplopsalis__ASV_415",0.0248566850701491,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Parmales__ASV_417",0.0213390106743316,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Haptophytes__Chrysochromulina__ASV_456",0.0929709580729169,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Haptophytes__Chrysochromulina__ASV_596",0.0191482753704682,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Pseudopedinella_sp.__ASV_600",-0.0570003953581687,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","MAST__MAST-6_XXX_sp.__ASV_675",0.0525437029230108,"positive","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Archaeplastids__Pyramimonas_sp.__ASV_695",-0.026207467555672,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Cercozoa__Protaspa-lineage_X_sp.__ASV_894",-0.0190821029889916,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Cercozoa__Cercozoa_XXXX_sp.__ASV_909",-0.0377371557966483,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Cercozoa__Reckertia_filosa__ASV_1059",-0.0229407813640077,"negative","2018"
"Unclassified-Ochrophyte__Pedinellales_X_sp.__ASV_176","Unclassified-Ochrophyte__Pseudopedinella_elastica__ASV_1067",-0.0370561836722662,"negative","2018"
"Diatoms__Odontella__ASV_177","Syndiniales__Dino-Group-III_XX_sp.__ASV_182",0.0447652231418067,"positive","2018"
"Diatoms__Odontella__ASV_177","Syndiniales__Dino-Group-II-Clade-8_X_sp.__ASV_226",-0.0387671198733847,"negative","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira_concaviuscula__ASV_264",0.08709062654967,"positive","2018"
"Diatoms__Odontella__ASV_177","Pelagophytes__Pelagomonas_calceolata__ASV_315",0.0241008204787671,"positive","2018"
"Diatoms__Odontella__ASV_177","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_319",-0.0485081654589232,"negative","2018"
"Diatoms__Odontella__ASV_177","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_355",0.0270662242955728,"positive","2018"
"Diatoms__Odontella__ASV_177","Haptophytes__Chrysochromulina_sp.__ASV_363",-0.0515639016911657,"negative","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira_minuscula__ASV_392",0.0478862792046777,"positive","2018"
"Diatoms__Odontella__ASV_177","Ciliates__Strombidiida__ASV_414",-0.0308328909805988,"negative","2018"
"Diatoms__Odontella__ASV_177","Archaeplastids__Ostreococcus_lucimarinus__ASV_423",0.077849017337634,"positive","2018"
"Diatoms__Odontella__ASV_177","Dinophyceae__Dinophyceae__ASV_425",-0.0776561171483211,"negative","2018"
"Diatoms__Odontella__ASV_177","Choanoflagellida__Choanoflagellida__ASV_472",0.0313153242074977,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira__ASV_482",0.0954886027923385,"positive","2018"
"Diatoms__Odontella__ASV_177","Ciliates__Strombidiida_B_XX_sp.__ASV_502",-0.0249260337962106,"negative","2018"
"Diatoms__Odontella__ASV_177","Ciliates__Askenasia_sp.__ASV_577",-0.0439902910495155,"negative","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Skeletonema__ASV_606",0.0455229574380451,"positive","2018"
"Diatoms__Odontella__ASV_177","Archaeplastids__Dolichomastigaceae-B_sp.__ASV_641",-0.0543207909736455,"negative","2018"
"Diatoms__Odontella__ASV_177","Dinophyceae__Dinophyceae__ASV_658",-0.0183050568137579,"negative","2018"
"Diatoms__Odontella__ASV_177","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_667",0.0523022888266587,"positive","2018"
"Diatoms__Odontella__ASV_177","Archaeplastids__Chlorodendrales_XX_sp.__ASV_770",0.0127818662749947,"positive","2018"
"Diatoms__Odontella__ASV_177","Pelagophytes__Aureococcus_anophagefferens__ASV_835",0.0677810192104986,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Raphid-pennate__ASV_836",0.023938555545988,"positive","2018"
"Diatoms__Odontella__ASV_177","Syndiniales__Dino-Group-II-Clade-4_X_sp.__ASV_838",-0.0163232451761251,"negative","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira_concaviuscula__ASV_856",0.0406968582013453,"positive","2018"
"Diatoms__Odontella__ASV_177","Haptophytes__Chrysochromulina__ASV_867",0.0554896616452182,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Delphineis_sp.__ASV_869",0.0411216787533949,"positive","2018"
"Diatoms__Odontella__ASV_177","Archaeplastids__Pyramimonas__ASV_870",0.0391191417118817,"positive","2018"
"Diatoms__Odontella__ASV_177","Dinophyceae__Protoperidinium_sp.__ASV_902",-0.0287639598281525,"negative","2018"
"Diatoms__Odontella__ASV_177","Cercozoa__Cercozoa_XXXX_sp.__ASV_909",0.0562265792805424,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira_hispida__ASV_932",0.0498151134570806,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira__ASV_953",0.0869933056456807,"positive","2018"
"Diatoms__Odontella__ASV_177","Choanoflagellida__Stephanoecidae_Group_D_X_sp.__ASV_956",0.044581559888569,"positive","2018"
"Diatoms__Odontella__ASV_177","Cercozoa__Cercozoa__ASV_985",0.0759196523184473,"positive","2018"
"Diatoms__Odontella__ASV_177","Diatoms__Thalassiosira_minuscula__ASV_994",0.0403943593768909,"positive","2018"
"Diatoms__Odontella__ASV_177","Telonemia__Telonemia-Group-1_X_sp.__ASV_1013",0.0589037386778973,"positive","2018"
"Diatoms__Odontella__ASV_177","Choanoflagellida__Stephanoecidae_Group_H_X_sp.__ASV_1017",0.0232479510468555,"positive","2018"
"Diatoms__Odontella__ASV_177","Haptophytes__Syracosphaerales__ASV_1027",0.0571747389939769,"positive","2018"
"Diatoms__Odontella__ASV_177","Cercozoa__Reckertia_filosa__ASV_1059",0.0342232260559829,"positive","2018"
"Diatoms__Odontella__ASV_177","Haptophytes__Prymnesium_sp.__ASV_1091",0.0316218663006778,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Diatoms__Bacillariophyta_X__ASV_217",0.0634844844633006,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Stramenopiles-Other__Bicosoeca_vacillans__ASV_307",0.0250308470792626,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Stramenopiles-Other__Peronosporales__ASV_466",0.0640953120946259,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Stramenopiles-Other__Bicosoeca_vacillans__ASV_586",0.0275695792052878,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Haptophytes__Haptolina__ASV_689",0.0508646441213502,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Archaeplastids__Prasinoderma_sp.__ASV_766",0.070819333885844,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Diatoms__Skeletonema__ASV_854",0.0146721497756141,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Fungi__Fungi__ASV_937",0.0296986660308467,"positive","2018"
"Diatoms__Pseudo-nitzschia__ASV_178","Haptophytes__Algirosphaera_sp.__ASV_996",-0.0154019501925043,"negative","2018"
"Cercozoa__Novel-clade-2_X_sp.__ASV_179","Dinophyceae__Tripos_fusus__ASV_428",-0.0419983129850857,"negative","2018"
"Haptophytes__Phaeocystis__ASV_180","Archaeplastids__RCC391_sp.__ASV_459",0.0222644304923256,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Skeletonema__ASV_184",-0.0649630894111163,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Acanthoecida__ASV_189",0.0547829382467678,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Dinophyceae__Dinophyceae__ASV_218",0.046635476656145,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_229",0.054746775504495,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Haptophytes__Chrysochromulina_sp.__ASV_233",-0.0346621483982768,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Hacrobia-other__Picozoa_XXXX_sp.__ASV_239",0.0487644751915016,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Detonula_pumila__ASV_243",-0.0609767912988815,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros__ASV_245",-0.0353043668984911,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Ciliates__Askenasia_sp.__ASV_262",0.0548543378454797,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Stephanoecidae_Group_D_X_sp.__ASV_267",-0.0442732545571931,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-3J_XX_sp.__ASV_283",0.052674722518575,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Thalassiosira__ASV_289",-0.0649934016819689,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-2D_XX_sp.__ASV_300",-0.0409986454527232,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Raphid-pennate__ASV_335",-0.0658629942653435,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-10_XXX_sp.__ASV_341",0.0535497006378276,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Hacrobia-other__Picozoa_XXXX_sp.__ASV_352",0.0526852366002898,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Haptophytes__Chrysochromulina_rotalis__ASV_379",0.0512499408375631,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Pelagophytes__Pelagophyceae_XXX_sp.__ASV_386",-0.0466301536365453,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Dinophyceae__Dinophyceae__ASV_425",0.0433451651234419,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_452",0.0536922801243419,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Choanoflagellida__ASV_485",-0.0236075325551145,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Stephanoecidae_Group_D_X_sp.__ASV_486",-0.0411005917724223,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Syndiniales__Dino-Group-II-Clade-14_X_sp.__ASV_499",0.0282364366924201,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Cercozoa__Filosa-Imbricatea_XXX_sp.__ASV_505",-0.0435882980999635,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros_curvisetus_1__ASV_525",-0.0566493932785035,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Bacteriastrum_mediterraneum__ASV_559",0.0453588317668359,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-3J_XX_sp.__ASV_560",0.046801517145596,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-3I_XX_sp.__ASV_562",0.0448239115667257,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros_didymus_2__ASV_574",0.0589433787650061,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Skeletonema__ASV_606",-0.0750035057512861,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","MAST__MAST-8A_XX_sp.__ASV_619",0.0463907966349944,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros__ASV_685",-0.0276427677444758,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros_diversus_2__ASV_711",0.0691163403459005,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Cercozoa__Pseudopirsonia__ASV_728",-0.0651673981031155,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Dinophyceae__Alexandrium_fundyense__ASV_788",0.0502645259303573,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Dinophyceae__Protoperidinium_pellucidum__ASV_806",0.0236790960967556,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Bacillariophyta_X__ASV_842",0.052758738902181,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Choanoflagellida_XX_Clade-3_X_sp.__ASV_859",-0.0392570435716419,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Diatoms__Chaetoceros_diversus_2__ASV_989",0.0474749509157792,"positive","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Cercozoa__Novel-clade-2_X_sp.__ASV_1024",-0.0285016703405663,"negative","2018"
"Hacrobia-other__Picozoa_XXXX_sp.__ASV_181","Choanoflagellida__Choanoflagellatea_X_Group_L_X_sp.__ASV_1042",0.0465501103233842,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Dinophyceae__Dinophyceae__ASV_215",-0.036042669295684,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Unclassified-Ochrophyte__Dictyocha_sp.__ASV_222",-0.0122591354459852,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Syndiniales__Dino-Group-II-Clade-8_X_sp.__ASV_226",-0.049935473883534,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Syndiniales__Dino-Group-III_XX_sp.__ASV_253",0.0288359861572402,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Ciliates__Askenasia_sp.__ASV_262",-0.048995525369423,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira_concaviuscula__ASV_264",0.0672460494650106,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_319",-0.0423084850630135,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Unclassified-Ochrophyte__Pseudochattonella_verruculosa__ASV_336",-0.0725253296822781,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Unclassified-Ochrophyte__Paraphysomonas_imperforata__ASV_355",0.0391479061602635,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira_minuscula__ASV_392",0.0396328003183068,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Stramenopiles-Other__Bicosoeca_vacillans__ASV_405",-0.0194223968201592,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Haptophytes__Chrysochromulina_sp.__ASV_413",0.0201987508570735,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Ciliates__Strombidiida__ASV_414",-0.0757590859702362,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira__ASV_482",0.0890460669653503,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Archaeplastids__RCC391_sp.__ASV_569",-0.094004932507434,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Cryptophytes__Cryptomonadales_XX_sp.__ASV_603",0.011547490594625,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Archaeplastids__Dolichomastigaceae-B_sp.__ASV_641",-0.0358045362671071,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Dinophyceae__Dinophyceae__ASV_658",-0.0414171868765797,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Unclassified-Ochrophyte__Chrysophyceae_Clade-H_X_sp.__ASV_667",0.0513376212394807,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Dinophyceae__Dinophyceae__ASV_727",0.0544561707458464,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Pelagophytes__Aureococcus_anophagefferens__ASV_835",0.0633263631925108,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Raphid-pennate__ASV_836",0.0881549887866487,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira_concaviuscula__ASV_856",0.0781456201464857,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Haptophytes__Prymnesiophyceae_Clade_B3_X_sp.__ASV_865",0.0664671094961561,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Haptophytes__Chrysochromulina__ASV_867",0.0556752698928914,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Delphineis_sp.__ASV_869",0.0913619023537325,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Archaeplastids__Pyramimonas__ASV_870",0.0847879878665071,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira_hispida__ASV_932",0.0657941575704063,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira__ASV_953",0.082801064607531,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Choanoflagellida__Stephanoecidae_Group_D_X_sp.__ASV_956",0.0937092132735063,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Choanoflagellida__Acanthoecida__ASV_977",-0.0380074107025714,"negative","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Cercozoa__Cercozoa__ASV_985",0.0811444367793873,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Dinophyceae__Dinophyceae__ASV_988",0.0557035506530548,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Dinophyceae__Dinophyceae__ASV_990",0.0585021604735755,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Diatoms__Thalassiosira_minuscula__ASV_994",0.0763403152805173,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Telonemia__Telonemia-Group-1_X_sp.__ASV_1013",0.0516648274687121,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Haptophytes__Syracosphaerales__ASV_1027",0.0526812109453401,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Cercozoa__Reckertia_filosa__ASV_1059",0.0626718579092797,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Cercozoa__Cercozoa_XXXX_sp.__ASV_1084",0.0553772209766167,"positive","2018"
"Syndiniales__Dino-Group-III_XX_sp.__ASV_182","Haptophytes__Prymnesium_sp.__ASV_1091",0.102009565784322,"positive","2018"
"Diatoms__Polar-centric-Mediophyceae_X_sp.__ASV_183","Dinophyceae__Dinophyceae__ASV_218",-0.0279289406104136,"negative","2018"
"Diatoms__Polar-centric-Mediophyceae_X_sp.__ASV_183","Unclassified-Ochrophyte__Chrysophyceae_Clade-I_X_sp.__ASV_229",-0.0561120098034065,"negative","2018"
